case_id,activity,timestamp,resource,lifecycle
18,A.1.1 - Check Card Number,2024-01-01T12:30:04,Validator,complete
18,A.1.2 - Check Expiry,2024-01-01T12:30:06,Validator,start
18,A.1.2 - Check Expiry,2024-01-01T12:30:10,Validator,complete
18,A.1.3 - Check CVV,2024-01-01T12:30:14,Validator,start
18,A.1.3 - Check CVV,2024-01-01T12:30:17,Validator,complete
18,A.1 - Basic Validation,2024-01-01T12:30:21,Validator,complete
18,A.2 - Advanced Validation,2024-01-01T12:30:25,Validator,start
18,A.2.1 - Validate Address,2024-01-01T12:30:26,Validator,start
18,A.2.2 - Validate Zip Code,2024-01-01T12:30:27,Validator,start
18,A.2.1 - Validate Address,2024-01-01T12:30:29,Validator,complete
18,A.2.2 - Validate Zip Code,2024-01-01T12:30:31,Validator,complete
18,A.2 - Advanced Validation,2024-01-01T12:30:32,Validator,complete
18,B - Fraud Checks,2024-01-01T12:30:34,FraudOrchestrator,start
18,B.1 - Run Fraud Engine,2024-01-01T12:30:35,FraudSystem,start
18,B.1 - Run Fraud Engine,2024-01-01T12:30:36,FraudSystem,complete
18,B.2 - Fraud Notification Call (Case 18),2024-01-01T12:30:39,AsyncNotifier,start
18,B.2 - Fraud Notification Call (Case 18),2024-01-01T12:30:41,AsyncNotifier,complete
18,B.3 - Parallel Checks,2024-01-01T12:30:45,FraudSystem,start
18,B.3.1 - Check Geolocation,2024-01-01T12:30:46,GeoSystem,start
18,B.3.2 - Check Transaction History,2024-01-01T12:30:47,HistorySystem,start
18,B.3.1 - Check Geolocation,2024-01-01T12:30:50,GeoSystem,complete
18,B.3.2 - Check Transaction History,2024-01-01T12:30:54,HistorySystem,complete
18,B.3 - Parallel Checks,2024-01-01T12:30:56,FraudSystem,complete
18,B - Fraud Checks,2024-01-01T12:30:59,FraudOrchestrator,complete
18,C - Fund Authorization,2024-01-01T12:31:00,FinanceSystem,start
18,C.1 - Bank API Call (Case 18),2024-01-01T12:31:03,BankSystem,start
18,C.1 - Bank API Call (Case 18),2024-01-01T12:31:07,BankSystem,complete
18,C.2 - Receive Bank Response,2024-01-01T12:31:08,BankSystem,start
18,C.2 - Receive Bank Response,2024-01-01T12:31:09,BankSystem,complete
18,C.3 - Request Additional Info,2024-01-01T12:31:12,FinanceSystem,start
18,C.3 - Request Additional Info,2024-01-01T12:31:13,FinanceSystem,complete
18,C.3 - Request Additional Info,2024-01-01T12:31:15,FinanceSystem,complete
18,C.3 - Request Additional Info,2024-01-01T12:31:18,FinanceSystem,complete
18,C - Fund Authorization,2024-01-01T12:31:19,FinanceSystem,complete
18,D - Charge Card,2024-01-01T12:31:20,ChargeSystem,start
18,D.1 - Charge Request (Case 18),2024-01-01T12:31:22,ChargeSystem,start
18,D.1 - Charge Request (Case 18),2024-01-01T12:31:26,ChargeSystem,complete
18,D.2 - Receive Charge Response,2024-01-01T12:31:29,ChargeSystem,start
18,D.2 - Receive Charge Response,2024-01-01T12:31:30,ChargeSystem,complete
18,D.3 - Handle Charge Error,2024-01-01T12:31:34,ErrorHandler,start
18,D.3 - Handle Charge Error,2024-01-01T12:31:37,ErrorHandler,complete
18,D.1 - Charge Request Retry (Case 18),2024-01-01T12:31:38,ChargeSystem,start
18,D.1 - Charge Request Retry (Case 18),2024-01-01T12:31:42,ChargeSystem,complete
18,D.2 - Receive Charge Response Retry,2024-01-01T12:31:46,ChargeSystem,start
18,D.2 - Receive Charge Response Retry,2024-01-01T12:31:50,ChargeSystem,complete
18,D - Charge Card,2024-01-01T12:31:54,ChargeSystem,complete
18,E - Notification & Reconciliation,2024-01-01T12:31:56,Orchestrator,start
18,E.1 - Customer Notification (Case 18),2024-01-01T12:31:57,Notifier,start
18,E.1 - Customer Notification (Case 18),2024-01-01T12:31:58,Notifier,complete
18,E.2 - Merchant Notification (Case 18),2024-01-01T12:32:01,Notifier,start
18,E.2 - Merchant Notification (Case 18),2024-01-01T12:32:05,Notifier,complete
18,E.3 - Update Ledger,2024-01-01T12:32:08,LedgerSystem,start
18,E.3.1 - Insert Transaction Record,2024-01-01T12:32:10,LedgerSystem,start
18,E.3.1 - Insert Transaction Record,2024-01-01T12:32:12,LedgerSystem,complete
18,E.3.2 - Close Ledger Entry,2024-01-01T12:32:13,LedgerSystem,start
18,E.3.2 - Close Ledger Entry,2024-01-01T12:32:15,LedgerSystem,complete
18,E.3 - Update Ledger,2024-01-01T12:32:17,LedgerSystem,complete
18,E.4 - Reconcile Batch,2024-01-01T12:32:21,BatchSystem,start
18,E.4.1 - Aggregate Transactions,2024-01-01T12:32:22,BatchSystem,start
18,E.4.2 - Generate Batch Report,2024-01-01T12:32:23,ReportSystem,start
18,E.4.1 - Aggregate Transactions,2024-01-01T12:32:27,BatchSystem,complete
18,E.4.2 - Generate Batch Report,2024-01-01T12:32:31,ReportSystem,complete
18,E.4 - Reconcile Batch,2024-01-01T12:32:33,BatchSystem,complete
18,E - Notification & Reconciliation,2024-01-01T12:32:34,Orchestrator,complete
19,A - Validate Payment,2024-01-01T12:45:00,Orchestrator,start
19,A - Validate Payment,2024-01-01T12:45:02,Orchestrator,complete
19,A.1 - Basic Validation,2024-01-01T12:45:05,Validator,start
19,A.1.1 - Check Card Number,2024-01-01T12:45:09,Validator,start
19,A.1.1 - Check Card Number,2024-01-01T12:45:12,Validator,complete
19,A.1.2 - Check Expiry,2024-01-01T12:45:13,Validator,start
19,A.1.2 - Check Expiry,2024-01-01T12:45:14,Validator,complete
19,A.1.3 - Check CVV,2024-01-01T12:45:18,Validator,start
19,A.1.3 - Check CVV,2024-01-01T12:45:21,Validator,complete
19,A.1 - Basic Validation,2024-01-01T12:45:24,Validator,complete
19,A.2 - Advanced Validation,2024-01-01T12:45:27,Validator,start
19,A.2.1 - Validate Address,2024-01-01T12:45:28,Validator,start
19,A.2.2 - Validate Zip Code,2024-01-01T12:45:29,Validator,start
19,A.2.1 - Validate Address,2024-01-01T12:45:30,Validator,complete
19,A.2.2 - Validate Zip Code,2024-01-01T12:45:31,Validator,complete
19,A.2 - Advanced Validation,2024-01-01T12:45:32,Validator,complete
19,B - Fraud Checks,2024-01-01T12:45:36,FraudOrchestrator,start
19,B.1 - Run Fraud Engine,2024-01-01T12:45:40,FraudSystem,start
19,B.1 - Run Fraud Engine,2024-01-01T12:45:41,FraudSystem,complete
19,B.2 - Fraud Notification Call (Case 19),2024-01-01T12:45:44,AsyncNotifier,start
19,B.2 - Fraud Notification Call (Case 19),2024-01-01T12:45:48,AsyncNotifier,complete
19,B.3 - Parallel Checks,2024-01-01T12:45:49,FraudSystem,start
19,B.3.1 - Check Geolocation,2024-01-01T12:45:50,GeoSystem,start
19,B.3.2 - Check Transaction History,2024-01-01T12:45:51,HistorySystem,start
19,B.3.1 - Check Geolocation,2024-01-01T12:45:55,GeoSystem,complete
19,B.3.2 - Check Transaction History,2024-01-01T12:45:56,HistorySystem,complete
19,B.3 - Parallel Checks,2024-01-01T12:45:59,FraudSystem,complete
19,B - Fraud Checks,2024-01-01T12:46:00,FraudOrchestrator,complete
19,C - Fund Authorization,2024-01-01T12:46:03,FinanceSystem,start
19,C.1 - Bank API Call (Case 19),2024-01-01T12:46:05,BankSystem,start
19,C.1 - Bank API Call (Case 19),2024-01-01T12:46:09,BankSystem,complete
19,C.2 - Receive Bank Response,2024-01-01T12:46:10,BankSystem,start
19,C.2 - Receive Bank Response,2024-01-01T12:46:11,BankSystem,complete
19,C - Fund Authorization,2024-01-01T12:46:14,FinanceSystem,complete
19,D - Charge Card,2024-01-01T12:46:16,ChargeSystem,start
19,D.1 - Charge Request (Case 19),2024-01-01T12:46:20,ChargeSystem,start
19,D.1 - Charge Request (Case 19),2024-01-01T12:46:24,ChargeSystem,complete
19,D.2 - Receive Charge Response,2024-01-01T12:46:26,ChargeSystem,start
19,D.2 - Receive Charge Response,2024-01-01T12:46:28,ChargeSystem,complete
19,D - Charge Card,2024-01-01T12:46:32,ChargeSystem,complete
19,E - Notification & Reconciliation,2024-01-01T12:46:34,Orchestrator,start
19,E.1 - Customer Notification (Case 19),2024-01-01T12:46:38,Notifier,start
19,E.1 - Customer Notification (Case 19),2024-01-01T12:46:41,Notifier,complete
19,E.2 - Merchant Notification (Case 19),2024-01-01T12:46:45,Notifier,start
19,E.2 - Merchant Notification (Case 19),2024-01-01T12:46:46,Notifier,complete
19,E.3 - Update Ledger,2024-01-01T12:46:49,LedgerSystem,start
19,E.3.1 - Insert Transaction Record,2024-01-01T12:46:53,LedgerSystem,start
19,E.3.1 - Insert Transaction Record,2024-01-01T12:46:56,LedgerSystem,complete
19,E.3.2 - Close Ledger Entry,2024-01-01T12:46:57,LedgerSystem,start
19,E.3.2 - Close Ledger Entry,2024-01-01T12:46:59,LedgerSystem,complete
19,E.3 - Update Ledger,2024-01-01T12:47:01,LedgerSystem,complete
19,E.4 - Reconcile Batch,2024-01-01T12:47:04,BatchSystem,start
19,E.4.1 - Aggregate Transactions,2024-01-01T12:47:05,BatchSystem,start
19,E.4.2 - Generate Batch Report,2024-01-01T12:47:06,ReportSystem,start
19,E.4.1 - Aggregate Transactions,2024-01-01T12:47:09,BatchSystem,complete
19,E.4.2 - Generate Batch Report,2024-01-01T12:47:11,ReportSystem,complete
19,E.4 - Reconcile Batch,2024-01-01T12:47:12,BatchSystem,complete
19,E - Notification & Reconciliation,2024-01-01T12:47:16,Orchestrator,complete
20,A - Validate Payment,2024-01-01T13:00:00,Orchestrator,start
20,A - Validate Payment,2024-01-01T13:00:02,Orchestrator,complete
20,A.1 - Basic Validation,2024-01-01T13:00:03,Validator,start
20,A.1.1 - Check Card Number,2024-01-01T13:00:06,Validator,start
20,A.1.1 - Check Card Number,2024-01-01T13:00:09,Validator,complete
20,A.1.2 - Check Expiry,2024-01-01T13:00:11,Validator,start
20,A.1.2 - Check Expiry,2024-01-01T13:00:14,Validator,complete
20,A.1.3 - Check CVV,2024-01-01T13:00:18,Validator,start
20,A.1.3 - Check CVV,2024-01-01T13:00:22,Validator,complete
20,A.1 - Basic Validation,2024-01-01T13:00:24,Validator,complete
20,A.2 - Advanced Validation,2024-01-01T13:00:27,Validator,start
20,A.2.1 - Validate Address,2024-01-01T13:00:28,Validator,start
20,A.2.2 - Validate Zip Code,2024-01-01T13:00:29,Validator,start
20,A.2.1 - Validate Address,2024-01-01T13:00:32,Validator,complete
20,A.2.2 - Validate Zip Code,2024-01-01T13:00:36,Validator,complete
20,A.2 - Advanced Validation,2024-01-01T13:00:39,Validator,complete
20,B - Fraud Checks,2024-01-01T13:00:41,FraudOrchestrator,start
20,B.1 - Run Fraud Engine,2024-01-01T13:00:43,FraudSystem,start
20,B.1 - Run Fraud Engine,2024-01-01T13:00:47,FraudSystem,complete
20,B.2 - Fraud Notification Call (Case 20),2024-01-01T13:00:50,AsyncNotifier,start
20,B.2 - Fraud Notification Call (Case 20),2024-01-01T13:00:52,AsyncNotifier,complete
20,B.3 - Parallel Checks,2024-01-01T13:00:53,FraudSystem,start
20,B.3.1 - Check Geolocation,2024-01-01T13:00:54,GeoSystem,start
20,B.3.2 - Check Transaction History,2024-01-01T13:00:55,HistorySystem,start
20,B.3.1 - Check Geolocation,2024-01-01T13:00:59,GeoSystem,complete
20,B.3.2 - Check Transaction History,2024-01-01T13:01:01,HistorySystem,complete
20,B.3 - Parallel Checks,2024-01-01T13:01:04,FraudSystem,complete
20,B - Fraud Checks,2024-01-01T13:01:05,FraudOrchestrator,complete
20,C - Fund Authorization,2024-01-01T13:01:06,FinanceSystem,start
20,C.1 - Bank API Call (Case 20),2024-01-01T13:01:09,BankSystem,start
20,C.1 - Bank API Call (Case 20),2024-01-01T13:01:10,BankSystem,complete
20,C.2 - Receive Bank Response,2024-01-01T13:01:13,BankSystem,start
20,C.2 - Receive Bank Response,2024-01-01T13:01:17,BankSystem,complete
20,C.3 - Request Additional Info,2024-01-01T13:01:18,FinanceSystem,start
20,C.3 - Request Additional Info,2024-01-01T13:01:19,FinanceSystem,complete
20,C.3 - Request Additional Info,2024-01-01T13:01:21,FinanceSystem,complete
20,C.3 - Request Additional Info,2024-01-01T13:01:23,FinanceSystem,start
20,C.3 - Request Additional Info,2024-01-01T13:01:26,FinanceSystem,complete
20,C - Fund Authorization,2024-01-01T13:01:29,FinanceSystem,complete
20,D - Charge Card,2024-01-01T13:01:31,ChargeSystem,start
20,D.1 - Charge Request (Case 20),2024-01-01T13:01:33,ChargeSystem,start
20,D.1 - Charge Request (Case 20),2024-01-01T13:01:36,ChargeSystem,complete
20,D.2 - Receive Charge Response,2024-01-01T13:01:37,ChargeSystem,start
20,D.2 - Receive Charge Response,2024-01-01T13:01:39,ChargeSystem,complete
20,D.3 - Handle Charge Error,2024-01-01T13:01:41,ErrorHandler,start
20,D.3 - Handle Charge Error,2024-01-01T13:01:42,ErrorHandler,complete
20,D.1 - Charge Request Retry (Case 20),2024-01-01T13:01:43,ChargeSystem,start
20,D.1 - Charge Request Retry (Case 20),2024-01-01T13:01:47,ChargeSystem,complete
20,D.2 - Receive Charge Response Retry,2024-01-01T13:01:49,ChargeSystem,start
20,D.2 - Receive Charge Response Retry,2024-01-01T13:01:50,ChargeSystem,complete
20,D - Charge Card,2024-01-01T13:01:51,ChargeSystem,complete
20,E - Notification & Reconciliation,2024-01-01T13:01:55,Orchestrator,start
20,E.1 - Customer Notification (Case 20),2024-01-01T13:01:57,Notifier,start
20,E.1 - Customer Notification (Case 20),2024-01-01T13:02:00,Notifier,complete
20,E.2 - Merchant Notification (Case 20),2024-01-01T13:02:03,Notifier,start
20,E.2 - Merchant Notification (Case 20),2024-01-01T13:02:06,Notifier,complete
20,E.3 - Update Ledger,2024-01-01T13:02:09,LedgerSystem,start
20,E.3.1 - Insert Transaction Record,2024-01-01T13:02:10,LedgerSystem,start
20,E.3.1 - Insert Transaction Record,2024-01-01T13:02:11,LedgerSystem,complete
20,E.3.2 - Close Ledger Entry,2024-01-01T13:02:15,LedgerSystem,start
20,E.3.2 - Close Ledger Entry,2024-01-01T13:02:17,LedgerSystem,complete
20,E.3 - Update Ledger,2024-01-01T13:02:21,LedgerSystem,complete
20,E.4 - Reconcile Batch,2024-01-01T13:02:25,BatchSystem,start
20,E.4.1 - Aggregate Transactions,2024-01-01T13:02:26,BatchSystem,start
20,E.4.2 - Generate Batch Report,2024-01-01T13:02:27,ReportSystem,start
20,E.4.1 - Aggregate Transactions,2024-01-01T13:02:28,BatchSystem,complete
20,E.4.2 - Generate Batch Report,2024-01-01T13:02:32,ReportSystem,complete
20,E.4 - Reconcile Batch,2024-01-01T13:02:36,BatchSystem,complete
20,E - Notification & Reconciliation,2024-01-01T13:02:38,Orchestrator,complete
21,A - Validate Payment,2024-01-01T13:15:00,Orchestrator,start
21,A - Validate Payment,2024-01-01T13:15:02,Orchestrator,complete
21,A.1 - Basic Validation,2024-01-01T13:15:04,Validator,start
21,A.1.1 - Check Card Number,2024-01-01T13:15:07,Validator,start
21,A.1.1 - Check Card Number,2024-01-01T13:15:11,Validator,complete
21,A.1.2 - Check Expiry,2024-01-01T13:15:13,Validator,start
21,A.1.2 - Check Expiry,2024-01-01T13:15:16,Validator,complete
21,A.1.3 - Check CVV,2024-01-01T13:15:18,Validator,start
21,A.1.3 - Check CVV,2024-01-01T13:15:22,Validator,complete
21,A.1 - Basic Validation,2024-01-01T13:15:25,Validator,complete
21,A.2 - Advanced Validation,2024-01-01T13:15:28,Validator,start
21,A.2.1 - Validate Address,2024-01-01T13:15:29,Validator,start
21,A.2.2 - Validate Zip Code,2024-01-01T13:15:30,Validator,start
21,A.2.1 - Validate Address,2024-01-01T13:15:34,Validator,complete
21,A.2.2 - Validate Zip Code,2024-01-01T13:15:35,Validator,complete
21,A.2 - Advanced Validation,2024-01-01T13:15:36,Validator,complete
21,B - Fraud Checks,2024-01-01T13:15:40,FraudOrchestrator,start
21,B.1 - Run Fraud Engine,2024-01-01T13:15:43,FraudSystem,start
21,B.1 - Run Fraud Engine,2024-01-01T13:15:44,FraudSystem,complete
21,B.2 - Fraud Notification Call (Case 21),2024-01-01T13:15:47,AsyncNotifier,start
21,B.2 - Fraud Notification Call (Case 21),2024-01-01T13:15:51,AsyncNotifier,complete
21,B.3 - Parallel Checks,2024-01-01T13:15:55,FraudSystem,start
21,B.3.1 - Check Geolocation,2024-01-01T13:15:56,GeoSystem,start
21,B.3.2 - Check Transaction History,2024-01-01T13:15:57,HistorySystem,start
21,B.3.1 - Check Geolocation,2024-01-01T13:16:00,GeoSystem,complete
21,B.3.2 - Check Transaction History,2024-01-01T13:16:03,HistorySystem,complete
21,B.3 - Parallel Checks,2024-01-01T13:16:05,FraudSystem,complete
21,B - Fraud Checks,2024-01-01T13:16:06,FraudOrchestrator,complete
21,C - Fund Authorization,2024-01-01T13:16:09,FinanceSystem,start
21,C.1 - Bank API Call (Case 21),2024-01-01T13:16:11,BankSystem,start
21,C.1 - Bank API Call (Case 21),2024-01-01T13:16:14,BankSystem,complete
21,C.2 - Receive Bank Response,2024-01-01T13:16:17,BankSystem,start
21,C.2 - Receive Bank Response,2024-01-01T13:16:20,BankSystem,complete
21,C - Fund Authorization,2024-01-01T13:16:22,FinanceSystem,complete
21,D - Charge Card,2024-01-01T13:16:26,ChargeSystem,start
21,D.1 - Charge Request (Case 21),2024-01-01T13:16:30,ChargeSystem,start
21,D.1 - Charge Request (Case 21),2024-01-01T13:16:34,ChargeSystem,complete
21,D.2 - Receive Charge Response,2024-01-01T13:16:35,ChargeSystem,start
21,D.2 - Receive Charge Response,2024-01-01T13:16:36,ChargeSystem,complete
21,D - Charge Card,2024-01-01T13:16:39,ChargeSystem,complete
21,E - Notification & Reconciliation,2024-01-01T13:16:43,Orchestrator,start
21,E.1 - Customer Notification (Case 21),2024-01-01T13:16:47,Notifier,start
21,E.1 - Customer Notification (Case 21),2024-01-01T13:16:49,Notifier,complete
21,E.2 - Merchant Notification (Case 21),2024-01-01T13:16:51,Notifier,start
21,E.2 - Merchant Notification (Case 21),2024-01-01T13:16:55,Notifier,complete
21,E.3 - Update Ledger,2024-01-01T13:16:56,LedgerSystem,start
21,E.3.1 - Insert Transaction Record,2024-01-01T13:16:58,LedgerSystem,start
21,E.3.1 - Insert Transaction Record,2024-01-01T13:17:01,LedgerSystem,complete
21,E.3.2 - Close Ledger Entry,2024-01-01T13:17:05,LedgerSystem,start
21,E.3.2 - Close Ledger Entry,2024-01-01T13:17:07,LedgerSystem,complete
21,E.3 - Update Ledger,2024-01-01T13:17:11,LedgerSystem,complete
21,E.4 - Reconcile Batch,2024-01-01T13:17:14,BatchSystem,start
21,E.4.1 - Aggregate Transactions,2024-01-01T13:17:15,BatchSystem,start
21,E.4.2 - Generate Batch Report,2024-01-01T13:17:16,ReportSystem,start
21,E.4.1 - Aggregate Transactions,2024-01-01T13:17:17,BatchSystem,complete
21,E.4.2 - Generate Batch Report,2024-01-01T13:17:18,ReportSystem,complete
21,E.4 - Reconcile Batch,2024-01-01T13:17:20,BatchSystem,complete
21,E - Notification & Reconciliation,2024-01-01T13:17:24,Orchestrator,complete
22,A - Validate Payment,2024-01-01T13:30:00,Orchestrator,start
22,A - Validate Payment,2024-01-01T13:30:02,Orchestrator,complete
22,A.1 - Basic Validation,2024-01-01T13:30:05,Validator,start
22,A.1.1 - Check Card Number,2024-01-01T13:30:08,Validator,start
22,A.1.1 - Check Card Number,2024-01-01T13:30:09,Validator,complete
22,A.1.2 - Check Expiry,2024-01-01T13:30:11,Validator,start
22,A.1.2 - Check Expiry,2024-01-01T13:30:14,Validator,complete
22,A.1.3 - Check CVV,2024-01-01T13:30:16,Validator,start
22,A.1.3 - Check CVV,2024-01-01T13:30:19,Validator,complete
22,A.1.1 - Check Card Number,2024-01-01T13:30:21,Validator,start
22,A.1.1 - Check Card Number,2024-01-01T13:30:22,Validator,complete
22,A.1.1 - Check Card Number,2024-01-01T13:30:25,Validator,start
22,A.1.1 - Check Card Number,2024-01-01T13:30:28,Validator,complete
22,A.1.1 - Check Card Number,2024-01-01T13:30:29,Validator,start
22,A.1.1 - Check Card Number,2024-01-01T13:30:32,Validator,complete
22,A.1.1 - Check Card Number,2024-01-01T13:30:35,Validator,start
22,A.1.1 - Check Card Number,2024-01-01T13:30:36,Validator,complete
22,A.1 - Basic Validation,2024-01-01T13:30:37,Validator,complete
22,A.2 - Advanced Validation,2024-01-01T13:30:40,Validator,start
22,A.2.1 - Validate Address,2024-01-01T13:30:41,Validator,start
22,A.2.2 - Validate Zip Code,2024-01-01T13:30:42,Validator,start
22,A.2.1 - Validate Address,2024-01-01T13:30:46,Validator,complete
22,A.2.2 - Validate Zip Code,2024-01-01T13:30:47,Validator,complete
22,A.2 - Advanced Validation,2024-01-01T13:30:50,Validator,complete
22,B - Fraud Checks,2024-01-01T13:30:51,FraudOrchestrator,start
22,B.1 - Run Fraud Engine,2024-01-01T13:30:52,FraudSystem,start
22,B.1 - Run Fraud Engine,2024-01-01T13:30:54,FraudSystem,complete
22,B.2 - Fraud Notification Call (Case 22),2024-01-01T13:30:57,AsyncNotifier,start
22,B.2 - Fraud Notification Call (Case 22),2024-01-01T13:31:00,AsyncNotifier,complete
22,B.3 - Parallel Checks,2024-01-01T13:31:03,FraudSystem,start
22,B.3.1 - Check Geolocation,2024-01-01T13:31:04,GeoSystem,start
22,B.3.2 - Check Transaction History,2024-01-01T13:31:05,HistorySystem,start
22,B.3.1 - Check Geolocation,2024-01-01T13:31:06,GeoSystem,complete
22,B.3.2 - Check Transaction History,2024-01-01T13:31:09,HistorySystem,complete
22,B.3 - Parallel Checks,2024-01-01T13:31:10,FraudSystem,complete
22,B - Fraud Checks,2024-01-01T13:31:13,FraudOrchestrator,complete
22,C - Fund Authorization,2024-01-01T13:31:15,FinanceSystem,start
22,C.1 - Bank API Call (Case 22),2024-01-01T13:31:17,BankSystem,start
22,C.1 - Bank API Call (Case 22),2024-01-01T13:31:19,BankSystem,complete
22,C.2 - Receive Bank Response,2024-01-01T13:31:20,BankSystem,start
22,C.2 - Receive Bank Response,2024-01-01T13:31:21,BankSystem,complete
22,C - Fund Authorization,2024-01-01T13:31:22,FinanceSystem,complete
22,D - Charge Card,2024-01-01T13:31:25,ChargeSystem,start
22,D.1 - Charge Request (Case 22),2024-01-01T13:31:26,ChargeSystem,start
22,D.1 - Charge Request (Case 22),2024-01-01T13:31:28,ChargeSystem,complete
22,D.2 - Receive Charge Response,2024-01-01T13:31:29,ChargeSystem,start
22,D.2 - Receive Charge Response,2024-01-01T13:31:31,ChargeSystem,complete
22,D - Charge Card,2024-01-01T13:31:34,ChargeSystem,complete
22,E - Notification & Reconciliation,2024-01-01T13:31:38,Orchestrator,start
22,E.1 - Customer Notification (Case 22),2024-01-01T13:31:42,Notifier,start
22,E.1 - Customer Notification (Case 22),2024-01-01T13:31:45,Notifier,complete
22,E.2 - Merchant Notification (Case 22),2024-01-01T13:31:46,Notifier,start
22,E.2 - Merchant Notification (Case 22),2024-01-01T13:31:50,Notifier,complete
22,E.3 - Update Ledger,2024-01-01T13:31:51,LedgerSystem,start
22,E.3.1 - Insert Transaction Record,2024-01-01T13:31:54,LedgerSystem,start
22,E.3.1 - Insert Transaction Record,2024-01-01T13:31:55,LedgerSystem,complete
22,E.3.2 - Close Ledger Entry,2024-01-01T13:31:57,LedgerSystem,start
22,E.3.2 - Close Ledger Entry,2024-01-01T13:31:59,LedgerSystem,complete
22,E.3 - Update Ledger,2024-01-01T13:32:02,LedgerSystem,complete
22,E.4 - Reconcile Batch,2024-01-01T13:32:06,BatchSystem,start
22,E.4.1 - Aggregate Transactions,2024-01-01T13:32:07,BatchSystem,start
22,E.4.2 - Generate Batch Report,2024-01-01T13:32:08,ReportSystem,start
22,E.4.1 - Aggregate Transactions,2024-01-01T13:32:12,BatchSystem,complete
22,E.4.2 - Generate Batch Report,2024-01-01T13:32:16,ReportSystem,complete
22,E.4 - Reconcile Batch,2024-01-01T13:32:19,BatchSystem,complete
22,E - Notification & Reconciliation,2024-01-01T13:32:21,Orchestrator,complete
23,A - Validate Payment,2024-01-01T13:45:00,Orchestrator,start
23,A - Validate Payment,2024-01-01T13:45:03,Orchestrator,complete
23,A.1 - Basic Validation,2024-01-01T13:45:04,Validator,start
23,A.1.1 - Check Card Number,2024-01-01T13:45:08,Validator,start
23,A.1.1 - Check Card Number,2024-01-01T13:45:09,Validator,complete
23,A.1.2 - Check Expiry,2024-01-01T13:45:10,Validator,start
23,A.1.2 - Check Expiry,2024-01-01T13:45:14,Validator,complete
23,A.1.3 - Check CVV,2024-01-01T13:45:17,Validator,start
23,A.1.3 - Check CVV,2024-01-01T13:45:20,Validator,complete
23,A.1 - Basic Validation,2024-01-01T13:45:22,Validator,complete
23,A.2 - Advanced Validation,2024-01-01T13:45:24,Validator,start
23,A.2.1 - Validate Address,2024-01-01T13:45:25,Validator,start
23,A.2.2 - Validate Zip Code,2024-01-01T13:45:26,Validator,start
23,A.2.1 - Validate Address,2024-01-01T13:45:30,Validator,complete
23,A.2.2 - Validate Zip Code,2024-01-01T13:45:33,Validator,complete
23,A.2 - Advanced Validation,2024-01-01T13:45:35,Validator,complete
23,B - Fraud Checks,2024-01-01T13:45:37,FraudOrchestrator,start
23,B.1 - Run Fraud Engine,2024-01-01T13:45:40,FraudSystem,start
23,B.1 - Run Fraud Engine,2024-01-01T13:45:44,FraudSystem,complete
23,B.2 - Fraud Notification Call (Case 23),2024-01-01T13:45:45,AsyncNotifier,start
23,B.2 - Fraud Notification Call (Case 23),2024-01-01T13:45:48,AsyncNotifier,complete
23,B.3 - Parallel Checks,2024-01-01T13:45:50,FraudSystem,start
23,B.3.1 - Check Geolocation,2024-01-01T13:45:51,GeoSystem,start
23,B.3.2 - Check Transaction History,2024-01-01T13:45:52,HistorySystem,start
23,B.3.1 - Check Geolocation,2024-01-01T13:45:54,GeoSystem,complete
23,B.3.2 - Check Transaction History,2024-01-01T13:45:58,HistorySystem,complete
23,B.3 - Parallel Checks,2024-01-01T13:45:59,FraudSystem,complete
23,B - Fraud Checks,2024-01-01T13:46:02,FraudOrchestrator,complete
23,C - Fund Authorization,2024-01-01T13:46:05,FinanceSystem,start
23,C.1 - Bank API Call (Case 23),2024-01-01T13:46:09,BankSystem,start
23,C.1 - Bank API Call (Case 23),2024-01-01T13:46:13,BankSystem,complete
23,C.2 - Receive Bank Response,2024-01-01T13:46:14,BankSystem,start
23,C.2 - Receive Bank Response,2024-01-01T13:46:15,BankSystem,complete
23,C.3 - Request Additional Info,2024-01-01T13:46:19,FinanceSystem,start
23,C.3 - Request Additional Info,2024-01-01T13:46:20,FinanceSystem,complete
23,C.3 - Request Additional Info,2024-01-01T13:46:21,FinanceSystem,start
23,C.3 - Request Additional Info,2024-01-01T13:46:24,FinanceSystem,complete
23,C.3 - Request Additional Info,2024-01-01T13:46:28,FinanceSystem,complete
23,C - Fund Authorization,2024-01-01T13:46:29,FinanceSystem,complete
23,D - Charge Card,2024-01-01T13:46:32,ChargeSystem,start
23,D.1 - Charge Request (Case 23),2024-01-01T13:46:36,ChargeSystem,start
23,D.1 - Charge Request (Case 23),2024-01-01T13:46:40,ChargeSystem,complete
23,D.2 - Receive Charge Response,2024-01-01T13:46:44,ChargeSystem,start
23,D.2 - Receive Charge Response,2024-01-01T13:46:46,ChargeSystem,complete
23,D - Charge Card,2024-01-01T13:46:50,ChargeSystem,complete
23,E - Notification & Reconciliation,2024-01-01T13:46:53,Orchestrator,start
23,E.1 - Customer Notification (Case 23),2024-01-01T13:46:56,Notifier,start
23,E.1 - Customer Notification (Case 23),2024-01-01T13:47:00,Notifier,complete
23,E.2 - Merchant Notification (Case 23),2024-01-01T13:47:04,Notifier,start
23,E.2 - Merchant Notification (Case 23),2024-01-01T13:47:05,Notifier,complete
